Date,Opponent,Score,DR,A%,DF%,1stIn,1st%,2nd%,Player,Ret_TPW,Ret_RPW,Ret_vA%,Ret_v1st%,Ret_v2nd%,Ret_BPCnv,Ret_Time,Total_Games,Surface_Carpet,Surface_Clay,Surface_Grass,Surface_Hard,Rd_BR,Rd_F,Rd_Q1,Rd_Q2,Rd_Q3,Rd_QF,Rd_R128,Rd_R16,Rd_R32,Rd_R64,Rd_RR,Rd_SF
2023-09-20,Miomir Kecmanovic,5-7 7-5 6-2,1.25,12.6%,0.028999999999999998,0.7859999999999999,0.679,0.545,Alexander Zverev,0.54,0.43799999999999994,0.036000000000000004,0.35600000000000004,0.528,0.29,2.97,32,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-20,Grigor Dimitrov,6-3 7-6(2),1.45,13.6%,0.0,0.8640000000000001,0.772,0.667,Alexander Zverev,0.5429999999999999,0.35100000000000003,0.0,0.306,0.44,0.29,1.83,22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2023-09-20,Roman Safiullin,6-7(2) 7-6(5) 6-3,1.13,9.4%,0.009000000000000001,0.764,0.765,0.52,Alexander Zverev,0.516,0.33,0.073,0.27899999999999997,0.415,0.2,2.93,35,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-20,Alex Bolt,6-3 4-2 RET,0.6,0.0%,0.077,0.615,0.625,0.467,Diego Schwartzman,0.41600000000000004,0.263,0.132,0.105,0.42100000000000004,1.0,0.9,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-20,Lloyd Harris,7-6(4) 7-6(5),1.26,2.7%,0.013999999999999999,0.703,0.8079999999999999,0.727,Yoshihito Nishioka,0.516,0.272,0.198,0.111,0.47200000000000003,0.0,2.08,26,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-20,Juan Pablo Varillas,6-3 6-4,1.4,11.1%,0.055999999999999994,0.722,0.769,0.267,Grigor Dimitrov,0.575,0.519,0.038,0.28600000000000003,0.677,0.71,1.42,19,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-20,Zizou Bergs,6-4 1-6 6-3,0.96,0.0%,0.013999999999999999,0.884,0.721,0.625,Dusan Lajovic,0.496,0.27899999999999997,0.147,0.15,0.46399999999999997,0.5,1.7,26,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-20,Tao Mu,6-2 6-2,1.76,0.0%,0.02,0.6859999999999999,0.8,0.375,Corentin Moutet,0.629,0.5870000000000001,0.022000000000000002,0.44799999999999995,0.8240000000000001,0.56,1.3,16,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-20,Cameron Norrie,7-6(5) 7-6(5),1.03,10.8%,0.06,0.627,0.769,0.645,Aslan Karatsev,0.512,0.28600000000000003,0.11699999999999999,0.24100000000000002,0.391,0.25,2.35,26,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-20,Alexandre Muller,6-1 2-6 6-3,1.06,10.7%,0.012,0.583,0.735,0.486,Sebastian Korda,0.527,0.391,0.031,0.306,0.5,0.8,1.92,24,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-20,Alexander Zverev,7-6(5) 4-6 6-1,0.69,3.9%,0.049,0.647,0.727,0.47200000000000003,Pavel Kotov,0.467,0.25,0.1,0.14,0.433,0.5,2.42,30,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-20,Aslan Karatsev,6-4 6-4,1.19,4.3%,0.028999999999999998,0.6859999999999999,0.6459999999999999,0.591,Yoshihito Nishioka,0.5429999999999999,0.441,0.136,0.273,0.654,0.57,1.98,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2023-09-20,Roman Safiullin,6-3 6-4,0.59,1.8%,0.07,0.596,0.765,0.391,Lorenzo Musetti,0.42100000000000004,0.228,0.158,0.171,0.318,0.0,1.48,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2023-09-20,Arthur Rinderknech,6-3 6-3,1.63,2.0%,0.039,0.588,0.8,0.667,Lorenzo Musetti,0.568,0.41700000000000004,0.11699999999999999,0.28600000000000003,0.6,0.43,1.45,18,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-20,Philip Sekulic,7-6(3) 6-7(4) 6-0,1.29,11.8%,0.054000000000000006,0.5589999999999999,0.731,0.585,Lorenzo Musetti,0.54,0.429,0.057,0.361,0.5760000000000001,0.4,2.9,32,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-20,Karen Khachanov,7-6(2) 6-1,0.64,3.2%,0.0,0.5,0.5479999999999999,0.484,Yoshihito Nishioka,0.415,0.311,0.14800000000000002,0.231,0.455,0.17,1.7,20,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-25,Jules Marie,6-1 6-1,4.63,15.6%,0.0,0.563,0.889,0.857,Mattia Bellucci,0.7140000000000001,0.579,0.026000000000000002,0.41700000000000004,0.857,0.71,0.68,14,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2023-09-25,Mattia Bellucci,7-5 6-4,1.38,6.3%,0.125,0.563,0.8059999999999999,0.46399999999999997,David Goffin,0.556,0.474,0.051,0.457,0.5,0.31,1.75,22,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,David Goffin,7-5 6-4,0.72,5.1%,0.026000000000000002,0.59,0.5429999999999999,0.5,Mattia Bellucci,0.444,0.344,0.063,0.19399999999999998,0.536,1.0,1.75,22,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Antoine Escoffier,7-5 6-3,1.26,1.5%,0.062,0.5539999999999999,0.667,0.552,Benjamin Bonzi,0.551,0.484,0.065,0.409,0.525,0.56,1.48,21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Benoit Paire,6-3 4-6 6-4,1.25,4.4%,0.033,0.516,0.6809999999999999,0.568,Benjamin Bonzi,0.536,0.466,0.138,0.314,0.585,0.36,2.17,29,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-25,Otto Virtanen,5-7 6-4 6-4,1.01,5.7%,0.038,0.594,0.698,0.535,David Goffin,0.505,0.373,0.10800000000000001,0.27399999999999997,0.525,0.44,2.17,32,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-25,Vasek Pospisil,6-1 6-3,1.48,3.9%,0.02,0.6859999999999999,0.7709999999999999,0.375,Brandon Holt,0.579,0.524,0.032,0.441,0.621,0.62,1.23,16,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Luca Nardi,7-6(5) 6-3,0.64,10.4%,0.039,0.61,0.6809999999999999,0.467,Hugo Grenier,0.452,0.259,0.052000000000000005,0.237,0.3,1.0,1.58,22,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Benjamin Lock,6-4 2-6 7-6(7),1.07,15.5%,0.040999999999999995,0.649,0.7140000000000001,0.5,Alejandro Tabilo,0.502,0.386,0.096,0.342,0.474,0.2,2.57,31,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Sebastian Korda,6-4 4-6 6-3,0.98,14.3%,0.065,0.61,0.851,0.5329999999999999,Tallon Griekspoor,0.491,0.268,0.146,0.259,0.28600000000000003,0.33,1.68,29,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-25,Alibek Kachmazov,6-3 7-6(5),0.79,2.2%,0.034,0.494,0.636,0.42200000000000004,Corentin Moutet,0.46399999999999997,0.371,0.032,0.297,0.48,0.6,2.2,22,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Tomas Machac,7-6(5) 6-1,0.87,12.5%,0.036000000000000004,0.607,0.6759999999999999,0.364,Benjamin Bonzi,0.456,0.387,0.038,0.396,0.375,0.29,1.53,20,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-25,Sho Shimabukuro,7-6(5) 6-7(4) 6-1,1.51,19.1%,0.022000000000000002,0.652,0.862,0.5479999999999999,Tallon Griekspoor,0.546,0.374,0.047,0.24600000000000002,0.52,0.5,2.22,33,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-25,Abedallah Shelbayh,1-6 6-4 6-4,0.85,4.2%,0.042,0.632,0.55,0.5710000000000001,Mark Lajal,0.48200000000000004,0.377,0.028999999999999998,0.21600000000000003,0.563,0.62,2.22,27,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Luca Van Assche,6-4 6-3,0.86,9.1%,0.036000000000000004,0.509,0.821,0.37,David Goffin,0.456,0.34299999999999997,0.057,0.268,0.44799999999999995,0.12,1.65,19,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-25,Abedallah Shelbayh,7-5 7-5,0.89,7.4%,0.025,0.691,0.643,0.36,Brandon Holt,0.473,0.39799999999999996,0.034,0.33299999999999996,0.486,0.33,1.95,24,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-25,Samuel Vincent Ruggeri,6-3 4-6 7-5,1.13,6.9%,0.049,0.529,0.741,0.563,Mattia Bellucci,0.528,0.387,0.11800000000000001,0.315,0.48700000000000004,0.33,2.68,31,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-25,Eduardo Ribeiro,6-3 2-6 6-3,0.97,2.4%,0.024,0.723,0.633,0.391,Hugo Dellien,0.489,0.42100000000000004,0.095,0.345,0.541,0.29,1.87,26,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Hamad Medjedovic,6-7(8) 7-6(2) 7-6(3),1.28,15.8%,0.009000000000000001,0.667,0.868,0.605,Sebastian Korda,0.523,0.281,0.132,0.25,0.341,0.0,2.87,39,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2023-09-25,Hamad Medjedovic,6-3 6-4,0.98,8.0%,0.06,0.76,0.711,0.5,Jiri Lehecka,0.467,0.33299999999999996,0.09699999999999999,0.28600000000000003,0.435,0.0,1.25,19,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-25,Timur Maulenov,6-4 6-2,2.01,7.5%,0.019,0.7170000000000001,0.789,0.733,Alexandre Muller,0.597,0.455,0.19699999999999998,0.21899999999999997,0.6759999999999999,0.3,1.27,18,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-25,Sho Shimabukuro,6-3 6-7(7) 7-6(6),1.14,0.9%,0.047,0.5379999999999999,0.667,0.5920000000000001,Taro Daniel,0.508,0.42,0.02,0.358,0.493,0.2,3.55,35,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2023-09-25,Stefano Napolitano,7-5 7-6(5),1.02,6.2%,0.025,0.58,0.809,0.5,Taro Daniel,0.513,0.32899999999999996,0.12300000000000001,0.17800000000000002,0.5710000000000001,0.43,2.15,25,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-25,Sebastian Fanselow,6-3 1-6 7-5,1.1,1.3%,0.09,0.513,0.7,0.632,Carlos Taberner,0.516,0.36700000000000005,0.051,0.348,0.39399999999999996,0.43,2.43,28,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-25,Luca Van Assche,1-6 7-6(2) 6-3,0.91,3.2%,0.043,0.596,0.679,0.5529999999999999,Alex Molcan,0.49200000000000005,0.337,0.012,0.43799999999999994,0.2,0.57,2.28,29,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Sho Shimabukuro,6-2 6-4,0.69,5.4%,0.095,0.527,0.615,0.429,Roberto Carballes Baena,0.444,0.327,0.077,0.161,0.5710000000000001,1.0,1.48,18,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Marton Fucsovics,2-6 6-2 6-3,1.15,1.3%,0.013000000000000001,0.526,0.75,0.583,Sebastian Ofner,0.535,0.379,0.045,0.152,0.606,1.0,1.85,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Alexander Bublik,6-4 6-2,1.44,8.8%,0.018000000000000002,0.561,0.7809999999999999,0.64,Sebastian Ofner,0.569,0.40399999999999997,0.038,0.29,0.5710000000000001,0.5,1.17,18,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-25,Dominic Thiem,5-7 6-4 6-2,1.52,4.9%,0.024,0.6459999999999999,0.8490000000000001,0.552,Sebastian Ofner,0.542,0.389,0.046,0.324,0.514,0.2,2.43,30,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-09-25,Alexis Galarneau,6-2 7-6(5),1.25,16.4%,0.045,0.597,0.7,0.593,Ethan Quinn,0.534,0.43,0.013000000000000001,0.375,0.48700000000000004,0.25,2.05,21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-25,Aidan Mayo,7-5 7-5,1.34,6.0%,0.0,0.537,0.778,0.677,Ethan Quinn,0.54,0.361,0.069,0.256,0.517,0.5,1.65,24,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
